image_name,person_id,keypoint_id,x,y,confidence
data/solo_dance\frame_1512.jpg,1,11,333,270,0.9944251775741577
data/solo_dance\frame_1512.jpg,1,12,316,271,0.9932345747947693
data/solo_dance\frame_1512.jpg,1,13,328,321,0.9882659316062927
data/solo_dance\frame_1512.jpg,1,14,318,323,0.986575186252594
data/solo_dance\frame_1512.jpg,1,15,324,366,0.9568594694137573
data/solo_dance\frame_1512.jpg,1,16,317,367,0.9537068605422974
data/solo_dance\frame_1536.jpg,1,0,322,193,0.9704756140708923
data/solo_dance\frame_1536.jpg,1,1,326,189,0.9350156784057617
data/solo_dance\frame_1536.jpg,1,2,318,189,0.8966294527053833
data/solo_dance\frame_1536.jpg,1,3,332,192,0.7963604927062988
data/solo_dance\frame_1536.jpg,1,4,312,192,0.6089738011360168
data/solo_dance\frame_1536.jpg,1,5,338,216,0.9958311915397644
data/solo_dance\frame_1536.jpg,1,6,310,215,0.9812567830085754
data/solo_dance\frame_1536.jpg,1,7,359,236,0.9817160964012146
data/solo_dance\frame_1536.jpg,1,8,308,233,0.9055668711662292
data/solo_dance\frame_1536.jpg,1,9,370,218,0.9584872126579285
data/solo_dance\frame_1536.jpg,1,10,319,212,0.8736094236373901
data/solo_dance\frame_1536.jpg,1,11,332,277,0.996606707572937
data/solo_dance\frame_1536.jpg,1,12,314,277,0.9933377504348755
data/solo_dance\frame_1536.jpg,1,13,329,334,0.9919793605804443
data/solo_dance\frame_1536.jpg,1,14,320,337,0.985552966594696
data/solo_dance\frame_1536.jpg,1,15,325,377,0.959496021270752
data/solo_dance\frame_1536.jpg,1,16,320,381,0.9411171078681946
data/solo_dance\frame_1560.jpg,1,0,318,161,0.9810444712638855
data/solo_dance\frame_1560.jpg,1,1,322,157,0.9210766553878784
data/solo_dance\frame_1560.jpg,1,2,313,158,0.9568207263946533
data/solo_dance\frame_1560.jpg,1,3,329,162,0.7055568099021912
data/solo_dance\frame_1560.jpg,1,4,306,163,0.8556174635887146
data/solo_dance\frame_1560.jpg,1,5,336,191,0.9939898252487183
data/solo_dance\frame_1560.jpg,1,6,302,197,0.9973913431167603
data/solo_dance\frame_1560.jpg,1,7,344,220,0.9644402861595154
data/solo_dance\frame_1560.jpg,1,8,294,237,0.9885334372520447
data/solo_dance\frame_1560.jpg,1,9,339,243,0.9417416453361511
data/solo_dance\frame_1560.jpg,1,10,286,271,0.9751938581466675
data/solo_dance\frame_1560.jpg,1,11,330,269,0.9981335997581482
data/solo_dance\frame_1560.jpg,1,12,309,270,0.9988009929656982
data/solo_dance\frame_1560.jpg,1,13,324,336,0.9949672818183899
data/solo_dance\frame_1560.jpg,1,14,313,338,0.996946394443512
data/solo_dance\frame_1560.jpg,1,15,316,397,0.972550630569458
data/solo_dance\frame_1560.jpg,1,16,312,402,0.9804752469062805
data/solo_dance\frame_1584.jpg,1,0,322,167,0.9763553738594055
data/solo_dance\frame_1584.jpg,1,1,327,164,0.902118980884552
data/solo_dance\frame_1584.jpg,1,2,317,162,0.939667820930481
data/solo_dance\frame_1584.jpg,1,3,334,168,0.7143133878707886
data/solo_dance\frame_1584.jpg,1,4,309,167,0.8221402168273926
data/solo_dance\frame_1584.jpg,1,5,338,200,0.9952012300491333
data/solo_dance\frame_1584.jpg,1,6,304,196,0.9978610873222351
data/solo_dance\frame_1584.jpg,1,7,343,239,0.9736581444740295
data/solo_dance\frame_1584.jpg,1,8,283,230,0.9913539290428162
data/solo_dance\frame_1584.jpg,1,9,363,262,0.9520995020866394
data/solo_dance\frame_1584.jpg,1,10,260,238,0.9801219701766968
data/solo_dance\frame_1584.jpg,1,11,333,270,0.9988077878952026
data/solo_dance\frame_1584.jpg,1,12,313,268,0.9992115497589111
data/solo_dance\frame_1584.jpg,1,13,332,335,0.9970132112503052
data/solo_dance\frame_1584.jpg,1,14,317,326,0.9981056451797485
data/solo_dance\frame_1584.jpg,1,15,318,398,0.9832074642181396
data/solo_dance\frame_1584.jpg,1,16,310,386,0.9881289601325989
data/solo_dance\frame_1608.jpg,1,0,322,180,0.983481228351593
data/solo_dance\frame_1608.jpg,1,1,327,176,0.9302281737327576
data/solo_dance\frame_1608.jpg,1,2,317,175,0.9570451378822327
data/solo_dance\frame_1608.jpg,1,3,333,179,0.7413557767868042
data/solo_dance\frame_1608.jpg,1,4,310,178,0.8438884615898132
data/solo_dance\frame_1608.jpg,1,5,339,205,0.9962688684463501
data/solo_dance\frame_1608.jpg,1,6,305,206,0.9979815483093262
data/solo_dance\frame_1608.jpg,1,7,360,224,0.9784051775932312
data/solo_dance\frame_1608.jpg,1,8,282,228,0.9909073114395142
data/solo_dance\frame_1608.jpg,1,9,387,227,0.958773136138916
data/solo_dance\frame_1608.jpg,1,10,257,227,0.9793680906295776
data/solo_dance\frame_1608.jpg,1,11,334,274,0.9989050626754761
data/solo_dance\frame_1608.jpg,1,12,314,274,0.9991986155509949
data/solo_dance\frame_1608.jpg,1,13,329,334,0.9969937801361084
data/solo_dance\frame_1608.jpg,1,14,316,334,0.9979380965232849
data/solo_dance\frame_1608.jpg,1,15,322,387,0.9825224876403809
data/solo_dance\frame_1608.jpg,1,16,314,389,0.9866607189178467
data/solo_dance\frame_1632.jpg,1,0,314,180,0.9715041518211365
data/solo_dance\frame_1632.jpg,1,1,319,176,0.9241041541099548
data/solo_dance\frame_1632.jpg,1,2,311,176,0.8982643485069275
data/solo_dance\frame_1632.jpg,1,3,328,179,0.8181079626083374
data/solo_dance\frame_1632.jpg,1,4,308,179,0.6785670518875122
data/solo_dance\frame_1632.jpg,1,5,335,206,0.9961554408073425
data/solo_dance\frame_1632.jpg,1,6,307,208,0.9951350092887878
data/solo_dance\frame_1632.jpg,1,7,346,241,0.9840988516807556
data/solo_dance\frame_1632.jpg,1,8,294,243,0.9792130589485168
data/solo_dance\frame_1632.jpg,1,9,357,273,0.9699544906616211
data/solo_dance\frame_1632.jpg,1,10,280,265,0.9643471240997314
data/solo_dance\frame_1632.jpg,1,11,330,272,0.9984197616577148
data/solo_dance\frame_1632.jpg,1,12,314,272,0.9982652068138123
data/solo_dance\frame_1632.jpg,1,13,328,332,0.9963100552558899
data/solo_dance\frame_1632.jpg,1,14,319,332,0.9962171912193298
data/solo_dance\frame_1632.jpg,1,15,324,387,0.9794250130653381
data/solo_dance\frame_1632.jpg,1,16,318,388,0.9799920916557312
data/solo_dance\frame_1656.jpg,1,0,316,175,0.9588984847068787
data/solo_dance\frame_1656.jpg,1,1,320,171,0.9323428869247437
data/solo_dance\frame_1656.jpg,1,2,311,172,0.8815256953239441
data/solo_dance\frame_1656.jpg,1,3,327,176,0.8074803352355957
data/solo_dance\frame_1656.jpg,1,4,307,177,0.5975325107574463
data/solo_dance\frame_1656.jpg,1,5,333,202,0.9912570714950562
data/solo_dance\frame_1656.jpg,1,6,309,203,0.9694893956184387
data/solo_dance\frame_1656.jpg,1,7,341,225,0.9555193185806274
data/solo_dance\frame_1656.jpg,1,8,314,231,0.8165237307548523
data/solo_dance\frame_1656.jpg,1,9,327,196,0.9000040888786316
data/solo_dance\frame_1656.jpg,1,10,319,211,0.7492772340774536
data/solo_dance\frame_1656.jpg,1,11,327,268,0.9931703805923462
data/solo_dance\frame_1656.jpg,1,12,310,267,0.9875248670578003
data/solo_dance\frame_1656.jpg,1,13,316,331,0.9899471402168274
data/solo_dance\frame_1656.jpg,1,14,313,329,0.9829391241073608
data/solo_dance\frame_1656.jpg,1,15,317,388,0.9635058045387268
data/solo_dance\frame_1656.jpg,1,16,320,385,0.9497831463813782
data/solo_dance\frame_168.jpg,1,0,312,187,0.9529801607131958
data/solo_dance\frame_168.jpg,1,1,316,182,0.9125030636787415
data/solo_dance\frame_168.jpg,1,2,308,183,0.9180866479873657
data/solo_dance\frame_168.jpg,1,3,322,183,0.7123277187347412
data/solo_dance\frame_168.jpg,1,4,304,185,0.7191444039344788
data/solo_dance\frame_168.jpg,1,5,327,203,0.9705911874771118
data/solo_dance\frame_168.jpg,1,6,302,205,0.9751997590065002
data/solo_dance\frame_168.jpg,1,7,326,220,0.8481984734535217
data/solo_dance\frame_168.jpg,1,8,297,220,0.8777483701705933
data/solo_dance\frame_168.jpg,1,9,315,202,0.7907342910766602
data/solo_dance\frame_168.jpg,1,10,298,197,0.8271092176437378
data/solo_dance\frame_168.jpg,1,11,321,269,0.9827089309692383
data/solo_dance\frame_168.jpg,1,12,305,269,0.9839732646942139
data/solo_dance\frame_168.jpg,1,13,313,330,0.9595608115196228
data/solo_dance\frame_168.jpg,1,14,306,329,0.9646763205528259
data/solo_dance\frame_168.jpg,1,15,312,385,0.8728888034820557
data/solo_dance\frame_168.jpg,1,16,309,383,0.8854997158050537
data/solo_dance\frame_1680.jpg,1,0,319,178,0.9773303270339966
data/solo_dance\frame_1680.jpg,1,1,324,175,0.9293875098228455
data/solo_dance\frame_1680.jpg,1,2,315,173,0.9338283538818359
data/solo_dance\frame_1680.jpg,1,3,331,179,0.7900516390800476
data/solo_dance\frame_1680.jpg,1,4,309,177,0.7811558246612549
data/solo_dance\frame_1680.jpg,1,5,335,207,0.9963533878326416
data/solo_dance\frame_1680.jpg,1,6,304,208,0.9959167838096619
data/solo_dance\frame_1680.jpg,1,7,346,234,0.9812721610069275
data/solo_dance\frame_1680.jpg,1,8,298,247,0.9790868759155273
data/solo_dance\frame_1680.jpg,1,9,361,253,0.9610527157783508
data/solo_dance\frame_1680.jpg,1,10,295,283,0.9573453068733215
data/solo_dance\frame_1680.jpg,1,11,333,275,0.9984787106513977
data/solo_dance\frame_1680.jpg,1,12,313,276,0.9983829259872437
data/solo_dance\frame_1680.jpg,1,13,331,335,0.99552983045578
data/solo_dance\frame_1680.jpg,1,14,314,334,0.9955170750617981
data/solo_dance\frame_1680.jpg,1,15,327,386,0.9763337969779968
data/solo_dance\frame_1680.jpg,1,16,316,386,0.9768452644348145
data/solo_dance\frame_1704.jpg,1,0,319,183,0.9585075378417969
data/solo_dance\frame_1704.jpg,1,1,323,179,0.9382530450820923
data/solo_dance\frame_1704.jpg,1,2,315,180,0.9007052183151245
data/solo_dance\frame_1704.jpg,1,3,330,181,0.7954297065734863
data/solo_dance\frame_1704.jpg,1,4,310,182,0.6084007620811462
data/solo_dance\frame_1704.jpg,1,5,336,205,0.9833016991615295
data/solo_dance\frame_1704.jpg,1,6,308,206,0.960035502910614
data/solo_dance\frame_1704.jpg,1,7,338,236,0.9143122434616089
data/solo_dance\frame_1704.jpg,1,8,308,226,0.7805958986282349
data/solo_dance\frame_1704.jpg,1,9,328,260,0.834237813949585
data/solo_dance\frame_1704.jpg,1,10,313,218,0.6989195346832275
data/solo_dance\frame_1704.jpg,1,11,330,272,0.9874070882797241
data/solo_dance\frame_1704.jpg,1,12,311,272,0.9806510806083679
data/solo_dance\frame_1704.jpg,1,13,327,331,0.9853628873825073
data/solo_dance\frame_1704.jpg,1,14,314,331,0.9790893197059631
data/solo_dance\frame_1704.jpg,1,15,325,384,0.9634815454483032
data/solo_dance\frame_1704.jpg,1,16,316,381,0.9554523825645447
data/solo_dance\frame_1728.jpg,1,0,321,186,0.9697818160057068
data/solo_dance\frame_1728.jpg,1,1,326,182,0.9000744223594666
data/solo_dance\frame_1728.jpg,1,2,317,182,0.958698034286499
data/solo_dance\frame_1728.jpg,1,3,333,185,0.6298143863677979
data/solo_dance\frame_1728.jpg,1,4,313,184,0.8664162755012512
data/solo_dance\frame_1728.jpg,1,5,336,210,0.9731411337852478
data/solo_dance\frame_1728.jpg,1,6,308,210,0.9935036301612854
data/solo_dance\frame_1728.jpg,1,7,330,238,0.819728672504425
data/solo_dance\frame_1728.jpg,1,8,304,240,0.9705433249473572
data/solo_dance\frame_1728.jpg,1,9,324,228,0.7387124300003052
data/solo_dance\frame_1728.jpg,1,10,319,228,0.9303251504898071
data/solo_dance\frame_1728.jpg,1,11,334,277,0.9888906478881836
data/solo_dance\frame_1728.jpg,1,12,315,277,0.9946547746658325
data/solo_dance\frame_1728.jpg,1,13,331,334,0.9848832488059998
data/solo_dance\frame_1728.jpg,1,14,316,333,0.9932057857513428
data/solo_dance\frame_1728.jpg,1,15,325,383,0.9614455699920654
data/solo_dance\frame_1728.jpg,1,16,317,384,0.9775310158729553
data/solo_dance\frame_1752.jpg,1,0,342,193,0.9772434830665588
data/solo_dance\frame_1752.jpg,1,1,346,189,0.9375749826431274
data/solo_dance\frame_1752.jpg,1,2,338,190,0.9445222616195679
data/solo_dance\frame_1752.jpg,1,3,353,193,0.7416983842849731
data/solo_dance\frame_1752.jpg,1,4,333,193,0.7452967166900635
data/solo_dance\frame_1752.jpg,1,5,358,217,0.9925326704978943
data/solo_dance\frame_1752.jpg,1,6,328,217,0.9908275008201599
data/solo_dance\frame_1752.jpg,1,7,370,235,0.9653797149658203
data/solo_dance\frame_1752.jpg,1,8,322,236,0.961207389831543
data/solo_dance\frame_1752.jpg,1,9,372,219,0.9253812432289124
data/solo_dance\frame_1752.jpg,1,10,327,227,0.924726665019989
data/solo_dance\frame_1752.jpg,1,11,355,278,0.9973670840263367
data/solo_dance\frame_1752.jpg,1,12,332,278,0.9971902966499329
data/solo_dance\frame_1752.jpg,1,13,366,330,0.9951480031013489
data/solo_dance\frame_1752.jpg,1,14,325,332,0.995244562625885
data/solo_dance\frame_1752.jpg,1,15,378,379,0.9823023676872253
data/solo_dance\frame_1752.jpg,1,16,319,383,0.9827185273170471
data/solo_dance\frame_1776.jpg,1,0,344,186,0.9723332524299622
data/solo_dance\frame_1776.jpg,1,1,349,181,0.9379409551620483
data/solo_dance\frame_1776.jpg,1,2,340,182,0.9411593675613403
data/solo_dance\frame_1776.jpg,1,3,356,183,0.7427368760108948
data/solo_dance\frame_1776.jpg,1,4,335,185,0.7475107908248901
data/solo_dance\frame_1776.jpg,1,5,360,210,0.98183673620224
data/solo_dance\frame_1776.jpg,1,6,332,211,0.9875805377960205
data/solo_dance\frame_1776.jpg,1,7,364,247,0.9177179932594299
data/solo_dance\frame_1776.jpg,1,8,328,243,0.9440944790840149
data/solo_dance\frame_1776.jpg,1,9,364,284,0.8729757070541382
data/solo_dance\frame_1776.jpg,1,10,326,276,0.9041561484336853
data/solo_dance\frame_1776.jpg,1,11,355,276,0.9927330017089844
data/solo_dance\frame_1776.jpg,1,12,334,277,0.9937992691993713
data/solo_dance\frame_1776.jpg,1,13,367,331,0.9895508885383606
data/solo_dance\frame_1776.jpg,1,14,327,333,0.9915686249732971
data/solo_dance\frame_1776.jpg,1,15,379,381,0.9734495282173157
data/solo_dance\frame_1776.jpg,1,16,320,385,0.9774374961853027
data/solo_dance\frame_1800.jpg,1,0,349,181,0.9814810752868652
data/solo_dance\frame_1800.jpg,1,1,354,177,0.9193218946456909
data/solo_dance\frame_1800.jpg,1,2,345,177,0.9722604751586914
data/solo_dance\frame_1800.jpg,1,3,361,179,0.613507091999054
data/solo_dance\frame_1800.jpg,1,4,340,180,0.8846864700317383
data/solo_dance\frame_1800.jpg,1,5,363,205,0.9805339574813843
data/solo_dance\frame_1800.jpg,1,6,334,207,0.9965547323226929
data/solo_dance\frame_1800.jpg,1,7,362,231,0.89888596534729
data/solo_dance\frame_1800.jpg,1,8,325,242,0.9890881776809692
data/solo_dance\frame_1800.jpg,1,9,357,244,0.8535580635070801
data/solo_dance\frame_1800.jpg,1,10,316,275,0.9725379943847656
data/solo_dance\frame_1800.jpg,1,11,358,275,0.9944635033607483
data/solo_dance\frame_1800.jpg,1,12,335,275,0.9977831244468689
data/solo_dance\frame_1800.jpg,1,13,370,331,0.9885337948799133
data/solo_dance\frame_1800.jpg,1,14,324,332,0.9956130981445312
data/solo_dance\frame_1800.jpg,1,15,383,379,0.9643080234527588
data/solo_dance\frame_1800.jpg,1,16,316,386,0.981065571308136
data/solo_dance\frame_1824.jpg,1,0,345,184,0.974416196346283
data/solo_dance\frame_1824.jpg,1,1,350,179,0.9385426640510559
data/solo_dance\frame_1824.jpg,1,2,341,180,0.9390910267829895
data/solo_dance\frame_1824.jpg,1,3,357,182,0.7488547563552856
data/solo_dance\frame_1824.jpg,1,4,337,182,0.7124139666557312
data/solo_dance\frame_1824.jpg,1,5,362,208,0.9846518039703369
data/solo_dance\frame_1824.jpg,1,6,333,209,0.9863177537918091
data/solo_dance\frame_1824.jpg,1,7,367,241,0.9418994188308716
data/solo_dance\frame_1824.jpg,1,8,327,242,0.9507654309272766
data/solo_dance\frame_1824.jpg,1,9,367,275,0.9103958010673523
data/solo_dance\frame_1824.jpg,1,10,327,277,0.9229434132575989
data/solo_dance\frame_1824.jpg,1,11,358,273,0.9913274645805359
data/solo_dance\frame_1824.jpg,1,12,336,274,0.9921923279762268
data/solo_dance\frame_1824.jpg,1,13,369,329,0.9834958910942078
data/solo_dance\frame_1824.jpg,1,14,326,331,0.9857959747314453
data/solo_dance\frame_1824.jpg,1,15,381,379,0.9497981667518616
data/solo_dance\frame_1824.jpg,1,16,319,383,0.9551299214363098
data/solo_dance\frame_1848.jpg,1,0,352,183,0.9770345687866211
data/solo_dance\frame_1848.jpg,1,1,355,179,0.9329002499580383
data/solo_dance\frame_1848.jpg,1,2,348,179,0.9479086995124817
data/solo_dance\frame_1848.jpg,1,3,359,184,0.6595422029495239
data/solo_dance\frame_1848.jpg,1,4,339,182,0.7513258457183838
data/solo_dance\frame_1848.jpg,1,5,366,211,0.9894860982894897
data/solo_dance\frame_1848.jpg,1,6,332,209,0.9876156449317932
data/solo_dance\frame_1848.jpg,1,7,377,237,0.9581479430198669
data/solo_dance\frame_1848.jpg,1,8,326,236,0.9521376490592957
data/solo_dance\frame_1848.jpg,1,9,369,235,0.9228115677833557
data/solo_dance\frame_1848.jpg,1,10,339,245,0.9222146272659302
data/solo_dance\frame_1848.jpg,1,11,367,277,0.9955227375030518
data/solo_dance\frame_1848.jpg,1,12,341,277,0.9952535629272461
data/solo_dance\frame_1848.jpg,1,13,377,330,0.9914906620979309
data/solo_dance\frame_1848.jpg,1,14,330,334,0.9915021657943726
data/solo_dance\frame_1848.jpg,1,15,384,380,0.9703080654144287
data/solo_dance\frame_1848.jpg,1,16,318,386,0.9702485799789429
data/solo_dance\frame_1872.jpg,1,0,348,180,0.9781882762908936
data/solo_dance\frame_1872.jpg,1,1,352,175,0.9352752566337585
data/solo_dance\frame_1872.jpg,1,2,343,176,0.9515404105186462
data/solo_dance\frame_1872.jpg,1,3,358,178,0.7077786922454834
data/solo_dance\frame_1872.jpg,1,4,338,179,0.7704241275787354
data/solo_dance\frame_1872.jpg,1,5,363,206,0.9889139533042908
data/solo_dance\frame_1872.jpg,1,6,332,206,0.9916327595710754
data/solo_dance\frame_1872.jpg,1,7,367,238,0.9543100595474243
data/solo_dance\frame_1872.jpg,1,8,327,239,0.9702638387680054
data/solo_dance\frame_1872.jpg,1,9,365,239,0.9186016917228699
data/solo_dance\frame_1872.jpg,1,10,338,240,0.9432626962661743
data/solo_dance\frame_1872.jpg,1,11,359,270,0.995617151260376
data/solo_dance\frame_1872.jpg,1,12,335,271,0.9963005781173706
data/solo_dance\frame_1872.jpg,1,13,372,327,0.9912768602371216
data/solo_dance\frame_1872.jpg,1,14,326,330,0.9930940866470337
data/solo_dance\frame_1872.jpg,1,15,382,378,0.9684034585952759
data/solo_dance\frame_1872.jpg,1,16,316,383,0.9730491638183594
data/solo_dance\frame_1896.jpg,1,0,347,187,0.9708456993103027
data/solo_dance\frame_1896.jpg,1,1,352,183,0.9252933859825134
data/solo_dance\frame_1896.jpg,1,2,343,183,0.94083172082901
data/solo_dance\frame_1896.jpg,1,3,358,188,0.7155217528343201
data/solo_dance\frame_1896.jpg,1,4,340,189,0.750793993473053
data/solo_dance\frame_1896.jpg,1,5,363,217,0.9794329404830933
data/solo_dance\frame_1896.jpg,1,6,336,217,0.9872183799743652
data/solo_dance\frame_1896.jpg,1,7,364,251,0.9158362746238708
data/solo_dance\frame_1896.jpg,1,8,331,248,0.9550036787986755
data/solo_dance\frame_1896.jpg,1,9,362,282,0.8737784028053284
data/solo_dance\frame_1896.jpg,1,10,333,278,0.9212335348129272
data/solo_dance\frame_1896.jpg,1,11,357,280,0.9896970391273499
data/solo_dance\frame_1896.jpg,1,12,336,281,0.9922590851783752
data/solo_dance\frame_1896.jpg,1,13,368,332,0.9813026785850525
data/solo_dance\frame_1896.jpg,1,14,324,334,0.9865493178367615
data/solo_dance\frame_1896.jpg,1,15,383,381,0.949210524559021
data/solo_dance\frame_1896.jpg,1,16,316,385,0.9593903422355652
data/solo_dance\frame_192.jpg,1,0,319,180,0.9761124849319458
data/solo_dance\frame_192.jpg,1,1,323,176,0.9170371294021606
data/solo_dance\frame_192.jpg,1,2,314,176,0.9520992040634155
data/solo_dance\frame_192.jpg,1,3,330,179,0.7024475932121277
data/solo_dance\frame_192.jpg,1,4,309,178,0.8368745446205139
data/solo_dance\frame_192.jpg,1,5,335,206,0.9885757565498352
data/solo_dance\frame_192.jpg,1,6,304,207,0.995203971862793
data/solo_dance\frame_192.jpg,1,7,341,241,0.9318914413452148
data/solo_dance\frame_192.jpg,1,8,294,242,0.9786795377731323
data/solo_dance\frame_192.jpg,1,9,343,272,0.8990533351898193
data/solo_dance\frame_192.jpg,1,10,289,271,0.9583635330200195
data/solo_dance\frame_192.jpg,1,11,328,271,0.9926525354385376
data/solo_dance\frame_192.jpg,1,12,311,271,0.9953539371490479
data/solo_dance\frame_192.jpg,1,13,325,325,0.9839096665382385
data/solo_dance\frame_192.jpg,1,14,320,324,0.9903557300567627
data/solo_dance\frame_192.jpg,1,15,313,376,0.938727617263794
data/solo_dance\frame_192.jpg,1,16,318,376,0.9567785859107971
data/solo_dance\frame_1920.jpg,1,0,351,198,0.9730643630027771
data/solo_dance\frame_1920.jpg,1,1,355,194,0.9188456535339355
data/solo_dance\frame_1920.jpg,1,2,347,194,0.9470817446708679
data/solo_dance\frame_1920.jpg,1,3,361,199,0.6474683284759521
data/solo_dance\frame_1920.jpg,1,4,343,197,0.7763612270355225
data/solo_dance\frame_1920.jpg,1,5,364,222,0.9799182415008545
data/solo_dance\frame_1920.jpg,1,6,337,219,0.9891486763954163
data/solo_dance\frame_1920.jpg,1,7,360,239,0.9278128147125244
data/solo_dance\frame_1920.jpg,1,8,336,229,0.968762218952179
data/solo_dance\frame_1920.jpg,1,9,349,227,0.885162889957428
data/solo_dance\frame_1920.jpg,1,10,352,217,0.9395341277122498
data/solo_dance\frame_1920.jpg,1,11,362,287,0.9906951189041138
data/solo_dance\frame_1920.jpg,1,12,338,286,0.9934002161026001
data/solo_dance\frame_1920.jpg,1,13,375,338,0.9806680679321289
data/solo_dance\frame_1920.jpg,1,14,327,339,0.9871566891670227
data/solo_dance\frame_1920.jpg,1,15,384,383,0.9423067569732666
data/solo_dance\frame_1920.jpg,1,16,315,386,0.9562669396400452
data/solo_dance\frame_1944.jpg,1,0,346,182,0.9807909727096558
data/solo_dance\frame_1944.jpg,1,1,351,178,0.9544664621353149
data/solo_dance\frame_1944.jpg,1,2,343,178,0.9346015453338623
data/solo_dance\frame_1944.jpg,1,3,358,182,0.8367043733596802
data/solo_dance\frame_1944.jpg,1,4,338,182,0.7088093161582947
data/solo_dance\frame_1944.jpg,1,5,369,208,0.9966559410095215
data/solo_dance\frame_1944.jpg,1,6,327,208,0.9936226010322571
data/solo_dance\frame_1944.jpg,1,7,384,231,0.9873062372207642
data/solo_dance\frame_1944.jpg,1,8,312,229,0.9708117842674255
data/solo_dance\frame_1944.jpg,1,9,371,246,0.9745293259620667
data/solo_dance\frame_1944.jpg,1,10,321,250,0.9530947208404541
data/solo_dance\frame_1944.jpg,1,11,361,273,0.9986066222190857
data/solo_dance\frame_1944.jpg,1,12,332,274,0.9980112314224243
data/solo_dance\frame_1944.jpg,1,13,371,326,0.9935721158981323
data/solo_dance\frame_1944.jpg,1,14,325,332,0.9916399717330933
data/solo_dance\frame_1944.jpg,1,15,379,376,0.960681140422821
data/solo_dance\frame_1944.jpg,1,16,318,386,0.9540780186653137
data/solo_dance\frame_1968.jpg,1,0,351,191,0.9717512726783752
data/solo_dance\frame_1968.jpg,1,1,356,187,0.9414095878601074
data/solo_dance\frame_1968.jpg,1,2,347,187,0.9301455616950989
data/solo_dance\frame_1968.jpg,1,3,362,192,0.7365370988845825
data/solo_dance\frame_1968.jpg,1,4,340,191,0.6558802723884583
data/solo_dance\frame_1968.jpg,1,5,364,209,0.9879419207572937
data/solo_dance\frame_1968.jpg,1,6,337,212,0.9744352698326111
data/solo_dance\frame_1968.jpg,1,7,367,183,0.95649254322052
data/solo_dance\frame_1968.jpg,1,8,339,186,0.897860586643219
data/solo_dance\frame_1968.jpg,1,9,361,161,0.9013301730155945
data/solo_dance\frame_1968.jpg,1,10,349,153,0.8307653069496155
data/solo_dance\frame_1968.jpg,1,11,363,283,0.9961605072021484
data/solo_dance\frame_1968.jpg,1,12,341,285,0.9943536520004272
data/solo_dance\frame_1968.jpg,1,13,374,332,0.9915834069252014
data/solo_dance\frame_1968.jpg,1,14,325,338,0.9886263012886047
data/solo_dance\frame_1968.jpg,1,15,385,380,0.9715381264686584
data/solo_dance\frame_1968.jpg,1,16,317,389,0.96504807472229
data/solo_dance\frame_1992.jpg,1,0,331,188,0.9721170663833618
data/solo_dance\frame_1992.jpg,1,1,335,184,0.9224259257316589
data/solo_dance\frame_1992.jpg,1,2,326,185,0.9391992092132568
data/solo_dance\frame_1992.jpg,1,3,342,187,0.6976611614227295
data/solo_dance\frame_1992.jpg,1,4,322,190,0.7601776123046875
data/solo_dance\frame_1992.jpg,1,5,349,209,0.9898368716239929
data/solo_dance\frame_1992.jpg,1,6,322,212,0.9888907670974731
data/solo_dance\frame_1992.jpg,1,7,351,224,0.9518968462944031
data/solo_dance\frame_1992.jpg,1,8,328,227,0.9572842121124268
data/solo_dance\frame_1992.jpg,1,9,331,211,0.8985748887062073
data/solo_dance\frame_1992.jpg,1,10,339,214,0.9177404046058655
data/solo_dance\frame_1992.jpg,1,11,344,274,0.9970399737358093
data/solo_dance\frame_1992.jpg,1,12,320,275,0.9971683621406555
data/solo_dance\frame_1992.jpg,1,13,362,331,0.9953057169914246
data/solo_dance\frame_1992.jpg,1,14,321,335,0.996101975440979
data/solo_dance\frame_1992.jpg,1,15,375,380,0.9847068190574646
data/solo_dance\frame_1992.jpg,1,16,314,388,0.9866490960121155
data/solo_dance\frame_2016.jpg,1,0,345,185,0.9791304469108582
data/solo_dance\frame_2016.jpg,1,1,350,182,0.9487542510032654
data/solo_dance\frame_2016.jpg,1,2,341,181,0.9292662143707275
data/solo_dance\frame_2016.jpg,1,3,357,186,0.8087832927703857
data/solo_dance\frame_2016.jpg,1,4,336,184,0.6709421873092651
data/solo_dance\frame_2016.jpg,1,5,361,214,0.9953328967094421
data/solo_dance\frame_2016.jpg,1,6,332,213,0.9914295077323914
data/solo_dance\frame_2016.jpg,1,7,369,251,0.983959972858429
data/solo_dance\frame_2016.jpg,1,8,328,247,0.9665772914886475
data/solo_dance\frame_2016.jpg,1,9,377,282,0.9674216508865356
data/solo_dance\frame_2016.jpg,1,10,330,266,0.9453407526016235
data/solo_dance\frame_2016.jpg,1,11,360,278,0.9978577494621277
data/solo_dance\frame_2016.jpg,1,12,338,278,0.9971611499786377
data/solo_dance\frame_2016.jpg,1,13,366,331,0.9946002960205078
data/solo_dance\frame_2016.jpg,1,14,324,333,0.9932020306587219
data/solo_dance\frame_2016.jpg,1,15,372,384,0.9746866822242737
data/solo_dance\frame_2016.jpg,1,16,313,386,0.9711467027664185
data/solo_dance\frame_2040.jpg,1,3,320,184,0.6433705687522888
data/solo_dance\frame_2040.jpg,1,5,316,210,0.9607776999473572
data/solo_dance\frame_2040.jpg,1,6,350,208,0.9523042440414429
data/solo_dance\frame_2040.jpg,1,7,314,244,0.8526371717453003
